# version=1
# source_sha256=d517169e57f1d6254682c03dec5c254b5101ccd787d191f639b0cac1e8a616c4
# destination_sha256=f5e133e8eca8eb1a02e21a7d1afbb44d082e384a38d39db58a694371fa583bbe
# rows=1278
source_address	destination_address	function_name	evidence	review_flags	similarity	confidence	association_votes	source_length	destination_length	source_callers	destination_callers	source_callees	destination_callees	correlator	audit_comment
00417f60	0043f8cd	SelectCockpitVduMode	WC1-fuzzy-followup		0.466	0.573	0	261	441	fire_players_lasers@00428480|HandleDebugCheatKeys@00429160	FUN_0043c64d@0043c64d|fire_players_lasers@00466908|HandleDebugCheatKeys@0046733d	BlitUiFnE480@0040e480|get_mode@004147e0|set_mode@00414800|DebugNoBodyStub@004149c0|malf@00414af0|vdu_malf@00414b20|cycle_onscreen_targets@00416f30|update_VDUs@00417b70|PlayCockpitSelectionSfx@00417f00|vdu_pop_all@00417f10|select_new_gun@0042ae10|select_new_release_weapon@0042ae50|show_communications_disp@00431290|talk_equiv@00431400	get_mode@00439264|FUN_0043928e@0043928e|DebugNoBodyStub@00439500|malf@00439789|MergeAdjacentNearHeapBlocks@004397d5|lock_off@0043be8d|cycle_onscreen_targets@0043dd1b|update_VDUs@0043f2f5|PlayCockpitSelectionSfx@0043f849|vdu_pop_all@0043f862|RefreshCommunicationMenu@00447d85|show_communications_disp@00447e47|BlitUiFnE480@00451faa|select_new_gun@0046166d|select_new_release_weapon@004616b8	Manual Match	[WC1 transfer] WC1-fuzzy-followup from SelectCockpitVduMode @00417f60; structural=0.4661, composite=0.5734, graph=2/2, candidates=1
0042db90	0043fac0	show_target_disp	WC1-fuzzy-very-low		0.404	0.444	0	773	1152	update_VDUs@00417b70|DrawTargetRangeReadout@0042dea0	update_VDUs@0043f2f5|DrawTargetRangeReadout@0043ff40	DrawFormattedText@00413c40|InitializeCockpitReadout@00413f70|MinShort@0041d0c0|DrawTextAt@0041d5f0|DrawSpriteDefault@00441400	EmitTextString@0040f040|DrawTextAt@0040f96e|InitializeTextContextFromFont@0042067f|DrawSpriteDefault@004266e7|InitializeCockpitReadout@00438454	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from show_target_disp @0042db90; structural=0.4044, composite=0.4444, graph=0/0, candidates=1
0042dea0	0043ff40	DrawTargetRangeReadout	WC1-fuzzy-followup		0.35	0.58	0	369	627	update_VDUs@00417b70	update_VDUs@0043f2f5	EraseCockpitReadoutRegion@00413d40|DrawCockpitReadout@00413fb0|set_new_vdu@00414910|DebugNoBodyStub@004149c0|show_target_disp@0042db90|__itoa@004571e0	EraseCockpitReadoutRegion@00438129|DrawCockpitReadout@004384ad|set_new_vdu@004393e1|DebugNoBodyStub@00439500|show_target_disp@0043fac0|FUN_0046e1b0@0046e1b0|_strlen@0046ea00|__itoa@0047f010	Manual Match	[WC1 transfer] WC1-fuzzy-followup from DrawTargetRangeReadout @0042dea0; structural=0.3498, composite=0.5798, graph=2/0, candidates=1
00436d00	004401c0	LoadBriefingRoom	WC1-callgraph-propagated		0.222	2.0	0	290	709	Briefing@00405660	BlitUiFnBA90@0042eccb|init_mission@0044b2e2	FreePacketAndClear@0041d100|FetchDiskPacketRetrying@0041d2e0|ReleaseTextFont@0041d590|InitializeConversationViewport@00427b20|ResetScreenClipToFullHeight@00427ba0|InitializeConversationText@00427bc0|spacetrack@0042e880|SoundG0046a9f8FnE8B0@0042e8b0|UiRoutine08@00434fa0|SceneDirector@00438c00	FetchDiskPacketRetrying@0040f5b6|ReleaseTextFont@00459082|point_parallel@00462527|FUN_0046e1c0@0046e1c0|__itoa@0047f010	Manual Match	[WC1 transfer] WC1-callgraph-propagated from LoadBriefingRoom @00436d00; support=2 (out=2, in=0), margins=0/0, degree=11/7
0042acc0	00440490	clean_up_cockpit	WC1-fuzzy-very-low		0.344	0.349	0	63	60	auto_pilot_sequence@00404050|set_up_action_sphere@0040bff0	StartNewCampaign@004407da|FUN_004407f7@004407f7|FUN_00440814@00440814|within_field@00440831|FUN_0044084e@0044084e|FUN_00441895@00441895|FUN_00442404@00442404|FUN_00442438@00442438	ClearHudGunReadouts@004141d0|reset_objective@00422c70	capital_ship_intelligence@00441742|_printf@0046e6e0	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from clean_up_cockpit @0042acc0; structural=0.344, composite=0.349, graph=0/1, candidates=1
00441fc0	00440549	DrawSpriteScaled	WC1-fuzzy-very-low		0.479	0.479	0	58	40	DrawCenteredScaledIntroText@004037a0|ScanTbl004657b9Fn7C90@00407c90|BlitTbl005a86d0Fn7E10@00407e10|funeral_player@00408b30|GetUiFnFA40@0040fa40|UpdateSceneAnimationObject@00424ef0|GetUiFnB9A0@0042b9a0|ShowCarrierLaunchSequence@0042bc00|ShowCampaignVictorySequence@0042fc00|ShowTigerClawEscapeScene@00430150|draw_sorted_objects_to_buffer@00436520|DrawMedalChest@004370d0|MedalEstablish@004373e0|DrawMedals@004375c0|DrawBriefingCharacter@00439150	fire@00414dc0|UpdateSceneAnimationObject@00446a1d	DrawSpriteTransformed@00440fe0		Manual Match	[WC1 transfer] WC1-fuzzy-very-low from DrawSpriteScaled @00441fc0; structural=0.4792, composite=0.4792, graph=0/0, candidates=1
00434c70	00440571	chase_speed	WC1-callgraph-propagated		1.0	2.1	0	85	149	Mtail_fire@00406d20	Briefing@004416d5	approach_speed@0041e750|approach_zero_speed@00422dd0|approach_full_speed@00422e80	approach_speed@0041181d|DispatchTbl0059c3f0FnF350@0041693a|approach_zero_speed@0042a6e8|approach_full_speed@0042a788	Manual Match	[WC1 transfer] WC1-callgraph-propagated from chase_speed @00434c70; support=2 (out=2, in=0), margins=0/1, degree=4/5
004060a0	00440606	HelperOf4075D0A	WC1-callgraph-single		0.803	3.0	0	12	21	perform_maneuver@004075d0	perform_maneuver@004424e4			Manual Match	[WC1 transfer] WC1-callgraph-single from HelperOf4075D0A @004060a0; one mapped edge, unique source/target candidate; graph-jaccard=1.0, degree=1/1, instruction-diff=0.8031
004060b0	0044061b	maneuver_complete	WC1-fuzzy-low		0.525	0.715	0	30	39	Mline_up_drop@004060d0|ShipAiState13@00406130|ShipAiState35@00406200|Mfull_ahead@00406310|Mdrop_a_mine@004063b0|ShipAiState05@00406400|Mtight_loop@00406440|Mhard_break@004064f0|Mturn_n_spin@004067a0|ShipAiState12@00406860|ShipAiState19@004068d0|Mturn_n_kick@00406910|Mroll_over@00406990|Mhard_turn@004069f0|Mfish_hook@00406a50|ShipAiState39@00406b60|Msplit_left@00406bd0|Msplit_right@00406c20|ShipAiState25@00406c70|Mzip_past@00406d80|Mtarget_missile@00406e10|Mram_missile@00406ec0|Mbuzz_debris@00406f20|Mkill_missile@00407100|Mget_distance@004071e0|general_zig@00407270|ShipAiState38@00407390|Mveer_away@00407450|ShipAiState44@00407560|ShipAiState03@004075c0|perform_maneuver@004075d0|try2rout@00422780	try2rout@00429ee0|Mline_up_drop@00440642|ShipAiState13@004406ba|Mtight_loop@0044086b|Mhard_break@00440967|Mturn_n_spin@00440d0b|ShipAiState12@00440e46|UpdateRoomMenuCursor@00440f01|set_up_action_sphere@00440f76|ShipAiState39@004410c0|Mhard_turn@00441146|Mfish_hook@004411e1|FUN_00441379@00441379|Mturn_n_kick@0044145a|Mfull_ahead@0044151b|ShipAiState25@004415dc|capital_ship_intelligence@00441742|Mdrop_a_mine@00441837|Mzip_past@004418b2|Mram_missile@0044199b|Mbuzz_debris@00441a13|FUN_00441afc@00441afc|Mtarget_missile@00441c01|Mkill_missile@00441db3|Mget_distance@00441ec8|general_zig@00441f86|ShipAiState38@00442146|Mveer_away@00442252|ShipAiState44@004423e2|kilrathi_patrol@00442455|ShipAiState03@004424cd|perform_maneuver@004424e4	reset_maneuver@00422d30|set_special@00422d90	reset_maneuver@0042a5f1|set_special@0042a664	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004060b0; structural=0.525, composite=0.715, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
004060d0	00440642	Mline_up_drop	WC1-fuzzy-low		0.522	0.712	0	94	120	perform_maneuver@004075d0	perform_maneuver@004424e4	maneuver_complete@004060b0|point_ship_at_point@00419660|no_goal@00422830	point_capital_ship_at_object@0040bca9|no_goal@0042a003|maneuver_complete@0044061b	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004060d0; structural=0.5221, composite=0.7121, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00406130	004406ba	ShipAiState13	WC1-fuzzy-followup		0.539	0.72	0	166	246			maneuver_complete@004060b0|signed_random@004220f0|no_goal@00422830|approach_full_speed@00422e80|RandomBelowOrEqual@00434d50	DispatchTbl0059c3f0FnF350@0041693a|signed_random@00429581|no_goal@0042a003|maneuver_complete@0044061b|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-followup from ShipAiState13 @00406130; structural=0.5395, composite=0.7195, graph=2/0, candidates=2
00422f60	004407b0	close_behind	WC1-callgraph-propagated		0.211	2.2	0	32	42	ShipAiState43@00406350|Msit_n_spin@004065a0|Mzip_past@00406d80	Mtight_loop@0044086b|Mhard_break@00440967|Msit_n_spin@00440a93|Mturn_n_spin@00440d0b|ShipAiState12@00440e46|UpdateRoomMenuCursor@00440f01|set_up_action_sphere@00440f76|ShipAiState39@004410c0|Mhard_turn@00441146|Mfish_hook@004411e1|Mturn_n_kick@0044145a|Mfull_ahead@0044151b|ShipAiState25@004415dc|Mzip_past@004418b2|Mbuzz_debris@00441a13|Mtarget_missile@00441c01|general_zig@00441f86|ShipAiState38@00442146|Mveer_away@00442252			Manual Match	[WC1 transfer] WC1-callgraph-propagated from close_behind @00422f60; support=2 (out=0, in=2), margins=1/1, degree=3/19
0040f440	004407da	StartNewCampaign	WC1-fuzzy-very-low		0.467	0.481	0	108	29	main@004274e0		HelperOf41B980B@0041d200|RunTrainSim@00427080|ResetCampaignData@00440800	clean_up_cockpit@00440490	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from StartNewCampaign @0040f440; structural=0.4673, composite=0.4806, graph=0/0, candidates=1
004016a0	00440831	within_field	WC1-fuzzy-low		0.524	0.714	0	27	29	try_far_spot@004016c0		IsPointWithinRange@00419990	clean_up_cockpit@00440490	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 004016a0; structural=0.5243, composite=0.7143, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00406440	0044086b	Mtight_loop	WC1-fuzzy-very-low		0.349	0.424	0	147	236			maneuver_complete@004060b0|advance@004061e0|no_goal@00422830|approach_cruise_speed@00422e50	build_squad_list@0042a062|approach_cruise_speed@0042a754|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from Mtight_loop @00406440; structural=0.3492, composite=0.4242, graph=1/1, candidates=1
004064f0	00440967	Mhard_break	WC1-fuzzy-followup		0.428	0.573	0	153	279			maneuver_complete@004060b0|advance@004061e0|fire_super_brake@004213b0|set_special@00422d90	fire_super_brake@004169cc|set_special@0042a664|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from Mhard_break @004064f0; structural=0.4276, composite=0.5726, graph=2/1, candidates=1
004065a0	00440a93	Msit_n_spin	WC1-fuzzy-followup		0.338	0.448	0	461	583			advance@004061e0|AddFixedVectors@00418620|ScaleFixedVector@004186b0|point_ship_at_point@00419660|point_ship_at_object@004196a0|approach_speed@0041e750|steady_object@0041e7c0|fire@004202d0|no_goal@00422830|reset_maneuver@00422d30|set_special@00422d90|close_behind@00422f60|veer_random@00433ec0	AddFixedVectors@0040aa6a|dot_product@0040ab24|point_capital_ship_at_object@0040bca9|point_ship_at_object@0040bce8|approach_speed@0041181d|ScaleFixedVector@004118a9|fire@00414dc0|veer_random@0041eb1d|build_squad_list@0042a062|reset_maneuver@0042a5f1|set_special@0042a664|close_behind@004407b0|FUN_00470020@00470020	Manual Match	[WC1 transfer] WC1-fuzzy-followup from Msit_n_spin @004065a0; structural=0.3383, composite=0.4483, graph=2/2, candidates=1
004067a0	00440d0b	Mturn_n_spin	WC1-fuzzy-followup		0.368	0.513	0	165	294			maneuver_complete@004060b0|advance@004061e0|point_ship_at_object@004196a0|no_goal@00422830|set_special@00422d90|veer_random@00433ec0	point_ship_at_object@0040bce8|veer_random@0041eb1d|build_squad_list@0042a062|set_special@0042a664|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from Mturn_n_spin @004067a0; structural=0.3677, composite=0.5127, graph=2/1, candidates=2
00406860	00440e46	ShipAiState12	WC1-callgraph-propagated		0.5	2.1	0	102	182	Mkill_missile@00407100	Mkill_missile@00441db3	maneuver_complete@004060b0|advance@004061e0|fire_afterburner@00421350|no_goal@00422830	DispatchTbl0059c3f0FnF350@0041693a|build_squad_list@0042a062|maneuver_complete@0044061b|close_behind@004407b0|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-callgraph-propagated from ShipAiState12 @00406860; support=2 (out=1, in=1), margins=1/0, degree=5/6
0042a680	00440f01	UpdateRoomMenuCursor	WC1-fuzzy-very-low		0.455	0.485	0	126	117	BarracksScreen@0041c170|RecRoom@0043f940		DoLocalFn5090@00435090|SetMouseCursorShape@004360f0|ClearRoomMenuLabel@0043f690|SelectRoomMenuLabel@0043f730	DispatchTbl0059c3f0FnF350@0041693a|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from UpdateRoomMenuCursor @0042a680; structural=0.4546, composite=0.4846, graph=0/0, candidates=3
0040bff0	00440f76	set_up_action_sphere	WC1-fuzzy-very-low		0.463	0.498	0	345	330	Title_Sequence@0040fb70|ReleaseStaleNavTarget@0042a170|RunSpaceFlight@0042a190|ShowCampaignVictorySequence@0042fc00|ShowTigerClawEscapeScene@00430150		remove_all_hazards@00401210|new_sphere_shapes@0040bf50|GetTbl0046c96aFnC800@0040c800|LocateMobileObjective@00415470|remove_object@00419bd0|FreePacketAndClear@0041d100|explode@00420040|clean_up_cockpit@0042acc0	point_perpendicular@0040beb0|DispatchTbl0059c3f0FnF350@0041693a|veer_random@0041eb1d|build_squad_list@0042a062|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from set_up_action_sphere @0040bff0; structural=0.4633, composite=0.4983, graph=0/0, candidates=1
00406b60	004410c0	ShipAiState39	WC1-fuzzy-followup		0.486	0.614	0	103	134			maneuver_complete@004060b0|point_ship_at_object@004196a0|unactive@00422560|no_goal@00422830|approach_full_speed@00422e80|veer_random@00433ec0|RandomBelowOrEqual@00434d50	approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-followup from ShipAiState39 @00406b60; structural=0.4857, composite=0.6136, graph=2/1, candidates=3
004069f0	00441146	Mhard_turn	WC1-callgraph-propagated		0.667	2.0	0	94	155			maneuver_complete@004060b0|advance@004061e0|no_goal@00422830|approach_full_speed@00422e80|RandomBelowOrEqual@00434d50	build_squad_list@0042a062|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-callgraph-propagated from Mhard_turn @004069f0; support=2 (out=2, in=0), margins=0/0, degree=5/5
00406a50	004411e1	Mfish_hook	WC1-fuzzy-followup		0.337	0.482	0	246	384	Mkill_missile@00407100	Mkill_missile@00441db3	maneuver_complete@004060b0|advance@004061e0|real_velocity@0041e7f0|fire_afterburner@00421350|fire_super_brake@004213b0|normal_speed@00422220|no_goal@00422830|approach_full_speed@00422e80|RandomBelowOrEqual@00434d50	real_velocity@004118f2|DispatchTbl0059c3f0FnF350@0041693a|fire_super_brake@004169cc|no_objectives_achieved@004296e2|build_squad_list@0042a062|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-followup from Mfish_hook @00406a50; structural=0.3369, composite=0.4819, graph=3/3, candidates=2
00406910	0044145a	Mturn_n_kick	WC1-fuzzy-very-low		0.325	0.324	0	121	188			maneuver_complete@004060b0|advance@004061e0|fire_afterburner@00421350|no_goal@00422830|approach_full_speed@00422e80|veer_random@00433ec0	DispatchTbl0059c3f0FnF350@0041693a|build_squad_list@0042a062|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from Mturn_n_kick @00406910; structural=0.3253, composite=0.3236, graph=1/3, candidates=1
00406310	0044151b	Mfull_ahead	WC1-callgraph-propagated		0.667	2.0	0	51	188			maneuver_complete@004060b0|approach_full_speed@00422e80	DispatchTbl0059c3f0FnF350@0041693a|build_squad_list@0042a062|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-callgraph-propagated from Mfull_ahead @00406310; support=2 (out=2, in=0), margins=0/0, degree=2/5
00406c70	004415dc	ShipAiState25	WC1-fuzzy-followup		0.404	0.549	0	168	244	perform_maneuver@004075d0	perform_maneuver@004424e4	maneuver_complete@004060b0|advance@004061e0|set_special@00422d90|DoLocalFn4CD0@00434cd0	set_special@0042a664|maneuver_complete@0044061b|close_behind@004407b0|DoLocalFn4CD0@004618e0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from ShipAiState25 @00406c70; structural=0.4044, composite=0.5494, graph=2/1, candidates=1
00405660	004416d5	Briefing	WC1-fuzzy-very-low		0.441	0.428	0	144	109	RunAnimationDemoLoop@004094e0|GameFlow@0040f4b0	capital_ship_intelligence@00441742	LoadBriefingData@00405910|LoadMissionData@004059b0|Build_objective_list@0040ced0|PreloadMusicTrackHook@00424ce0|ReleaseMusicTrackHook@00424cf0|ReleasePacketHandle@0042fae0|LoadBriefingRoom@00436d00	point_ship_at_object@0040bce8|fire@00414dc0|no_goal@0042a003|chase_speed@00440571	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from Briefing @00405660; structural=0.4405, composite=0.4284, graph=0/1, candidates=1
0040b140	00441742	capital_ship_intelligence	WC1-callgraph-propagated		0.167	2.0	0	434	245	DispatchTbl0059d100Fn3880@00413880	clean_up_cockpit@00440490|Mdrop_a_mine@00441837|Mbest_strafe@00441bc1	coming_home@004098d0|run_away@004099c0|reach_warp@0040a670|warp_arrival@0040a710|tanker_intelligence@0040b010|destroyer_intelligence@0040b0c0|stationary_intelligence@0040b110|fire_turrets@00420aa0|unactive@00422560|reset_tactic@00422cd0|approach_cruise_speed@00422e50|approach_full_speed@00422e80|scan_for_enemy@00422f80|regulate_turn@00433de0|select_target@00433e50	FUN_0040bdc2@0040bdc2|point_ship_below_object@0040be3a|DispatchTbl0059c3f0FnF350@0041693a|unactive@00429b55|no_goal@0042a003|approach_full_speed@0042a788|stationary_intelligence@0042a876|maneuver_complete@0044061b|Briefing@004416d5	Manual Match	[WC1 transfer] WC1-callgraph-propagated from capital_ship_intelligence @0040b140; support=2 (out=2, in=0), margins=0/0, degree=16/12
004063b0	00441837	Mdrop_a_mine	WC1-fuzzy-followup		0.508	0.608	0	66	94			maneuver_complete@004060b0|fire_weapon@00420c20|approach_full_speed@00422e80|mine_available@00423cd0	FUN_004404cc@004404cc|maneuver_complete@0044061b|capital_ship_intelligence@00441742	Manual Match	[WC1 transfer] WC1-fuzzy-followup from Mdrop_a_mine @004063b0; structural=0.508, composite=0.608, graph=1/0, candidates=3
00406d80	004418b2	Mzip_past	WC1-fuzzy-very-low		0.461	0.526	0	143	233	Mbest_strafe@00407030		maneuver_complete@004060b0|Mtail_fire@00406d20|point_ship_behind_object@00419710|point_ship_below_object@00419790|unactive@00422560|no_goal@00422830|approach_full_speed@00422e80|close_behind@00422f60	DispatchTbl0059c3f0FnF350@0041693a|build_squad_list@0042a062|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0|RandomBelowOrEqual@004619a1	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from Mzip_past @00406d80; structural=0.4608, composite=0.5258, graph=1/1, candidates=2
00406ec0	0044199b	Mram_missile	WC1-fuzzy-low		0.529	0.719	0	83	120			maneuver_complete@004060b0|point_ship_at_object@004196a0|ReportNeedTargetLock@00421150|no_goal@00422830|approach_full_speed@00422e80	point_ship_at_object@0040bce8|ReportNeedTargetLock@0041670e|no_goal@0042a003|approach_full_speed@0042a788|maneuver_complete@0044061b	Manual Match	[WC1 transfer] Fuzzy structural match from WC1 00406ec0; structural=0.5287, composite=0.7187, graphSupport=0, graphConflicts=0, targetCollisions=1, confidence=low. Verify manually.
00406f20	00441a13	Mbuzz_debris	WC1-fuzzy-followup		0.348	0.458	0	137	233			maneuver_complete@004060b0|advance@004061e0|fire_afterburner@00421350|no_goal@00422830|approach_full_speed@00422e80|veer_random@00433ec0	DispatchTbl0059c3f0FnF350@0041693a|veer_random@0041eb1d|no_goal@0042a003|approach_full_speed@0042a788|maneuver_complete@0044061b|close_behind@004407b0	Manual Match	[WC1 transfer] WC1-fuzzy-followup from Mbuzz_debris @00406f20; structural=0.3483, composite=0.4583, graph=2/2, candidates=4
00407030	00441bc1	Mbest_strafe	WC1-fuzzy-very-low		0.469	0.474	0	38	64	Msit_n_fire@00407060|Mtarget_laser@00407580		Mzip_past@00406d80|Mstrafe_enemy@00406fb0	capital_ship_intelligence@00441742|FUN_00441afc@00441afc	Manual Match	[WC1 transfer] WC1-fuzzy-very-low from Mbest_strafe @00407030; structural=0.4695, composite=0.4745, graph=0/1, candidates=1
00406e10	00441c01	Mtarget_missile	WC1-callgraph-propagated		0.5	3.1	0	173	234			maneuver_complete@004060b0|point_ship_at_object@004196a0|ReportNeedTargetLock@00421150|no_goal@00422830|reset_maneuver@00422d30|approach_cruise_speed@00422e50|RandomBelowOrEqual@00434d50	point_ship_at_object@0040bce8|DispatchTbl0059c3f0FnF350@0041693a|no_goal@0042a003|build_squad_list@0042a062|maneuver_complete@0044061b|close_behind@004407b0|FUN_00441afc@00441afc	Manual Match	[WC1 transfer] WC1-callgraph-propagated from Mtarget_missile @00406e10; support=3 (out=3, in=0), margins=0/1, degree=7/7
