source_file	source_name	mapping_name	wc1_address	wc2_address	evidence	review_flags	binary_similarity	similarity_band
src/winmain.c	PumpWindowMessages	PumpWindowMessages	00402320	0045445A	WC1-fuzzy-very-low		47.52	lt50
src/logic.c	dead_ship	dead_ship	00423610	0045865D	WC1-callgraph-single-low		47.83	lt50
src/cockpt.c	achieved	achieved	00415090	0040AA37	WC1-callgraph-single-low		48.00	lt50
src/cmpgn.c	ParseMouthAnimation	ParseMouthAnimation	00404D70	0042ABCE	WC1-fuzzy-very-low		48.05	lt50
src/barracks.c	DrawBarracksBunks	SceneRoutine02	0041BBD0	0046138D	WC1-callgraph-propagated		48.10	lt50
src/brains.c	release_all_capital_ship_shapes	release_all_capital_ship_shapes	0040B940	00456988	WC1-fuzzy-very-low		48.28	lt50
src/brains.c	sub_int_vector	DoLocalFnC4A0	0040C4A0	00448D1A	WC1-fuzzy-high		48.48	lt50
src/nav.c	DrawNavTriangleOutline	DrawNavTriangleOutline	0040D740	00450E98	WC1-fuzzy-low		48.61	lt50
src/logic.c	find_ratio	find_ratio	00423BA0	0040C959	WC1-fuzzy-medium		48.72	lt50
src/mono.c	advance_canned_sequence	DispatchTbl0059c310Fn3A80	00403A80	004207B0	WC1-fuzzy-very-low		48.72	lt50
src/winmain.c	make_hazard	make_hazard	004018D0	00464C4B	WC1-fuzzy-very-low		48.78	lt50
src/screen.c	PrintPaletteAllocationMap	PrintPaletteAllocationMap	004319B0	00401978	WC1-fuzzy-medium		48.84	lt50
src/cockpt.c	clear_head_up_display	clear_head_up_display	00415A90	0043B29D	WC1-fuzzy-very-low		48.84	lt50
src/brains.c	set_up_next_wave	set_up_next_wave	0040C3C0	0044D888	WC1-callgraph-propagated		48.89	lt50
src/logic.c	find_squad_center	find_squad_center	00422AC0	004210B8	WC1-fuzzy-very-low		48.94	lt50
src/geom.c	DrawModalTextPanel	DrawModalTextPanel	0041AAE0	0042C725	WC1-fuzzy-medium		48.94	lt50
src/brains.c	strike_mission	strike_mission	0040AAC0	004429C0	WC1-callgraph-propagated		49.19	lt50
src/screen.c	LoadCommDisplayResources	LoadShipAiFn1520	00431520	0042B80C	WC1-fuzzy-very-low		49.23	lt50
src/smart.c	process_maneuver_node	process_maneuver_node	00434900	0041E860	WC1-fuzzy-low		49.30	lt50
src/screen.c	real_vid_transmit	DrawTbl0059d650Fn16E0	004316E0	004482CA	WC1-fuzzy-followup		49.44	lt50
src/spc.c	house_keep_objects	ScanTbl0059b560Fn2430	00412430	0041BD81	WC1-callgraph-propagated		49.58	lt50
src/cockpt.c	show_weapon_disp	show_weapon_disp	00414EA0	00439BB7	WC1-callgraph-propagated		49.79	lt50
src/screens.c	SetViewportRect	SetViewportRect	00439400	0040A2D0	WC1-fuzzy-medium		50.00	50to90
src/cockpt.c	reset_cockpit	reset_cockpit	00414410	004213FE	WC1-fuzzy-high		50.00	50to90
src/screen.c	ReleasePacketHandle	ReleasePacketHandle	0042FAE0	00428B3C	WC1-fuzzy-very-low		50.00	50to90
src/geom.c	get_ship_max_velocity	get_ship_max_velocity	004181C0	00428E5C	WC1-fuzzy-medium		50.00	50to90
src/logic.c	fire_fixed_projectile_weapon	fire_fixed_projectile_weapon	00421220	0042C9B0	WC1-fuzzy-very-low		50.00	50to90
src/debug.cpp	DebugKeyboardHookProc	DebugKeyboardHookProc	0041CA60	0042E692	WC1-fuzzy-medium		50.00	50to90
src/winmain.c	align	align	00401390	00433AB0	WC1-fuzzy-high		50.00	50to90
src/winmain.c	remove_all_hazards	remove_all_hazards	00401210	004576AB	WC1-fuzzy-very-low		50.00	50to90
src/dib.c	GetPaletteEntryAsWords	SetTbl00486112Fn3020	00433020	0045E9C5	WC1-callgraph-single		50.00	50to90
src/brains.c	SampleActiveJoystickDevice	SampleActiveJoystickDevice	0040CB30	00461922	WC1-fuzzy-very-low		50.00	50to90
src/cockpt.c	set_message_time	DoCombatFn4A10	00414A10	0046EEBD	WC1-fuzzy-high	WC1-review-module-mismatch	50.00	50to90
src/disk.c	set_objects_data	set_objects_data	0041E120	00410999	WC1-callgraph-propagated		50.72	50to90
src/disk.c	InitializeTextContextFromFont	InitializeTextContextFromFont	0041D510	0042067F	WC1-fuzzy-very-low		50.82	50to90
src/hudmsg.c	RunSpaceFlight	RunSpaceFlight	0042A190	0046925E	WC1-callgraph-propagated	WC1-review-module-mismatch	50.88	50to90
src/smart.c	regulate_turn	regulate_turn	00433DE0	00421CF6	WC1-fuzzy-very-low		51.11	50to90
src/brains.c	Mzip_past	Mzip_past	00406D80	004418B2	WC1-fuzzy-very-low		51.47	50to90
src/brains.c	free_all_slots	free_all_slots	0040BE20	004175AD	WC1-callgraph-propagated		51.61	50to90
src/brains.c	is_team_member	IsInitialMissionShip	0040C740	004380FD	WC1-fuzzy-medium		51.61	50to90
src/nav.c	StartNewCampaign	StartNewCampaign	0040F440	004407DA	WC1-fuzzy-very-low		51.61	50to90
src/hudmsg.c	Draw_3Space_Frame	Draw_3Space_Frame	00429DD0	004690FF	WC1-fuzzy-low	WC1-review-module-mismatch	51.61	50to90
src/cockpt.c	PlayTargetLockSfx	CallThrough42EF30	00414AD0	00446CC2	WC1-callgraph-single-low		51.72	50to90
src/logic.c	being_tailed	being_tailed	00422860	00465730	WC1-fuzzy-very-low		51.72	50to90
src/brains.c	FF_missile_intelligence	FF_missile_intelligence	0040B570	00446133	WC1-callgraph-propagated		51.75	50to90
src/brains.c	find_next_ship_turn_slot	ScanTbl0059cf10FnC780	0040C780	0043AA3F	WC1-fuzzy-medium		51.79	50to90
src/nav.c	DrawSelectedNavLegendEntry	HelperOf40DEE0A	0040DEA0	00418D14	WC1-fuzzy-low		51.85	50to90
src/cockpt.c	pop_mode	pop_mode	004148E0	004388B6	WC1-callgraph-single-low		51.85	50to90
src/brains.c	shape_needed	shape_needed	0040BF20	0043A251	WC1-fuzzy-medium		51.85	50to90
src/cmpgn.c	Briefing	Briefing	00405660	004416D5	WC1-fuzzy-very-low		51.85	50to90
src/main.c	init_player_input	init_player_input	00427DF0	0046428B	WC1-fuzzy-followup		51.85	50to90
src/logic.c	init_inflight_music	init_inflight_music	00424C60	0043C601	WC1-callgraph-single-low		52.00	50to90
src/logic.c	select_weighted_value	select_weighted_value	00422A30	0041F446	WC1-fuzzy-followup		52.17	50to90
src/hudmsg.c	GetArcadeBonus	GetArcadeBonus	00429E30	00424E8C	WC1-fuzzy-high		52.17	50to90
src/logic.c	free_3Space	free_3Space	00424BA0	004293F9	WC1-callgraph-propagated		52.17	50to90
src/music.c	ResetSoundState	SetShipAiFnEE80	0042EE80	0042DE62	WC1-callgraph-propagated		52.17	50to90
src/geom.c	copy_frame	copy_frame	00418FD0	00449FAE	WC1-fuzzy-medium		52.17	50to90
src/cockpt.c	SetHudTextColour	GetUiFn6480	00416480	00465EA9	WC1-fuzzy-low		52.38	50to90
src/logic.c	initialize_cockpit	initialize_cockpit	00423E90	00456B1A	WC1-callgraph-propagated		52.43	50to90
src/barracks.c	EnsureSaveGameFile	LoadLocalFnB020	0041B020	00446E9D	WC1-fuzzy-followup		52.63	50to90
src/killbrd.c	DecodeShapeFrame	DecodeShapeFrame	00440960	00425618	WC1-order-exact		52.69	50to90
src/logic.c	skill_rating	skill_rating	00423670	00429BA8	WC1-fuzzy-very-low		52.78	50to90
src/screen.c	ReserveContiguousPaletteEntries	ReserveContiguousPaletteEntries	00431900	00424A60	WC1-fuzzy-medium		52.94	50to90
src/disk.c	ReportPacketLoadError	TextUiFnD120	0041D120	0040F0D2	WC1-fuzzy-followup		52.99	50to90
src/screen.c	disobey_formation	disobey_formation	0042F240	00421C35	WC1-callgraph-propagated		53.06	50to90
src/cockpt.c	SetVduModeIfChanged	SetVduModeIfChanged	00414850	00464BFE	WC1-fuzzy-low		53.12	50to90
src/ship.c	Explosion	SoundTbl0059b560FnFCD0	0041FCD0	0041444C	WC1-fuzzy-followup		53.22	50to90
src/logic.c	LoadGamePaletteFile	LoadGamePaletteFile	004219C0	0045B810	WC1-callgraph-propagated		53.23	50to90
src/screen.c	GetFreeNearHeapBytes	GetFreeNearHeapBytes	0042F890	00421144	WC1-callgraph-single-low		53.45	50to90
src/screen.c	ResetCommMenuChoices	ResetCommMenuChoices	00430C50	00438CEB	WC1-fuzzy-low		53.57	50to90
src/logic.c	fire_afterburner	fire_afterburner	00421350	0040ABCC	WC1-fuzzy-low		53.66	50to90
src/geom.c	get_ship_slot	get_ship_slot	00419B70	0040C211	WC1-callgraph-single-low		53.85	50to90
src/gr.c	ClearStreamerTrigger	ClearStreamerTrigger	004424B0	00428AEB	WC1-auto-vt		53.85	50to90
src/screen.c	AppendCommMenuChoice	AppendCommMenuChoice	00430CB0	0040A981	WC1-fuzzy-medium		54.05	50to90
src/hudmsg.c	select_new_release_weapon	select_new_release_weapon	0042AE50	004616B8	WC1-fuzzy-very-low		54.09	50to90
src/logic.c	ace_status	ace_status	00422010	004587E0	WC1-fuzzy-medium		54.17	50to90
src/brains.c	Build_objective_list	Build_objective_list	0040CED0	0044FE9F	WC1-fuzzy-very-low		54.22	50to90
src/logic.c	build_squad_list	build_squad_list	00422A70	0042A062	WC1-fuzzy-medium		54.29	50to90
src/eventmgr.c	SetMouseCursorShape	SetMouseCursorShape	004360F0	004379F0	WC1-callgraph-propagated		54.29	50to90
src/screen.c	request	ScanTbl0059ce60FnF3F0	0042F3F0	00421F86	WC1-callgraph-propagated		54.36	50to90
src/hudmsg.c	RefreshCockpitStatus	UiRoutine06	0042A0C0	00401A10	WC1-callgraph-propagated		54.55	50to90
src/sysinput.c	SetMousePosition	SetMousePosition	00402E80	00423C60	WC1-callgraph-propagated		54.55	50to90
src/brains.c	remove_nav_point_objects	LoopLocalFnBEA0	0040BEA0	0044CDCF	WC1-fuzzy-very-low		54.55	50to90
src/music.c	InitializeConstellationField	InitializeConstellationField	0042D390	0045A441	WC1-fuzzy-followup		54.55	50to90
src/logic.c	replenish_weapon_energy_bank	replenish_weapon_energy_bank	00421830	0041724A	WC1-callgraph-propagated		54.78	50to90
src/cockpt.c	set_mode	set_mode	00414800	00443D6E	WC1-fuzzy-low		54.84	50to90
src/gr.c	CopyViewportContents	CopyViewportContents	00441A90	00427047	WC1-callgraph-propagated		55.07	50to90
src/pilot.cpp	EraseTextContextBackground	EraseTextContextBackground	00425C30	0043E472	WC1-fuzzy-low		55.17	50to90
src/eventmgr.c	QueueInputEvent	InputTbl0046da94Fn5790	00435790	004629A7	WC1-fuzzy-followup		55.17	50to90
src/geom.c	equ_vector	equ_vector	00418590	00464072	WC1-fuzzy-medium		55.17	50to90
src/gr.c	SetSolidColourTranslation	SetSolidColourTranslation	00440D10	00425BBF	WC1-fuzzy-very-low		55.56	50to90
src/screen.c	have_target	have_target	00430E30	00447479	WC1-callgraph-propagated		55.56	50to90
src/screen.c	LoadCommPortraitShape	HelperOf40C1C0D	00430BF0	0044BCF7	WC1-fuzzy-very-low		55.56	50to90
src/cmpgn.c	LoadPaletteTripletsFile	LoadPaletteTripletsFile	00404610	00459BC8	WC1-fuzzy-very-low		55.74	50to90
src/brains.c	kilrathi_patrol	kilrathi_patrol	0040A360	00442455	WC1-fuzzy-very-low		55.77	50to90
src/brains.c	init_ship	GetTbl0046c96aFnC800	0040C800	0044E187	WC1-callgraph-propagated		55.77	50to90
src/cockpt.c	update_cockpit	update_cockpit	00417E70	0043F6C9	WC1-callgraph-propagated		55.84	50to90
src/screens.c	wing_status	wing_status	004380D0	0042B0B7	WC1-fuzzy-medium		55.88	50to90
src/cockpt.c	RemovePlayerReleaseWeapon	RemovePlayerReleaseWeapon	00414CB0	004399C6	WC1-fuzzy-low		55.93	50to90
src/hudmsg.c	MeasureMessageWidth	GetCombatFn8E70	00428E70	00464E1E	WC1-fuzzy-very-low		56.00	50to90
src/geom.c	transform_objects_to_your_view	ScanTbl0059d9b0FnA1D0	0041A1D0	0040C9DD	WC1-fuzzy-very-low		56.04	50to90
src/screen.c	BuildCommunicationRecipientMenu	BuildCommunicationRecipientMenu	00430E90	00447629	WC1-fuzzy-followup		56.25	50to90
src/disk.c	ReleaseTextFont	ReleaseTextFont	0041D590	00459082	WC1-callgraph-propagated		56.25	50to90
src/disk.c	LoadPacketAllocated	LoadUiFnD250	0041D250	0040F49D	WC1-callgraph-propagated		56.52	50to90
src/logic.c	EMStartUp	EMStartUp	00421AB0	0045B924	WC1-callgraph-propagated		56.52	50to90
src/system.c	LogMemoryUsage	LogMemoryUsage	004272F0	0046579D	WC1-callgraph-propagated	WC1-review-module-mismatch	56.52	50to90
src/pload.c	PacketLoad	PacketLoad	0042B050	004465A0	WC1-fuzzy-followup		56.73	50to90
src/debug.cpp	DebugOverlayConsole::SetOverlayTextColor	DebugOverlayConsole::SetOverlayTextColor	0041CFA0	0040AD89	WC1-fuzzy-followup		56.76	50to90
src/disk.c	rotate_object_to_goal	GetTbl0059c3c0FnE520	0041E520	0041133D	WC1-callgraph-propagated		56.76	50to90
src/sound.c	RewriteDiskFileGraphicsExtensions	RewriteDiskFileGraphicsExtensions	0042C510	00432E23	WC1-auto-vt		56.90	50to90
src/hudmsg.c	find_objective	find_objective	0042A8F0	0044CE0A	WC1-fuzzy-medium		57.14	50to90
src/logic.c	initialize_direction_view_frames	LoopLocalFn1EF0	00421EF0	0045C279	WC1-fuzzy-followup		57.14	50to90
src/geom.c	point_ship_behind_object	point_ship_behind_object	00419710	0041EBC1	WC1-callgraph-single-low		57.35	50to90
src/hudmsg.c	calculate_damage_level	calculate_damage_level	0042A520	004695FD	WC1-fuzzy-medium	WC1-review-module-mismatch	57.41	50to90
src/sound.c	StopSoundsUsingWave	StopSoundsUsingWave	0042B450	0042D444	WC1-callgraph-single-low		57.50	50to90
src/logic.c	init_3Space_objects	init_3Space_objects	00424A80	004560C0	WC1-fuzzy-very-low		57.50	50to90
src/cockpt.c	EmitTextString	EmitTextString	00413A10	0040F040	WC1-fuzzy-medium		57.69	50to90
src/pilot.cpp	GetHighScoreEntry	GetHighScoreEntry	00425DF0	0040FFC0	WC1-fuzzy-medium		57.69	50to90
src/brains.c	get_shape_slot	get_shape_slot	0040BEC0	0043B258	WC1-fuzzy-medium		57.69	50to90
src/logic.c	detect_collisions	detect_collisions	004224F0	004299C9	WC1-callgraph-single		57.73	50to90
src/spc.c	count_down	GetShipAiFn2410	00412410	0044804A	WC1-fuzzy-medium		57.89	50to90
src/logic.c	FreeShapeSet	FreeShapeSet	00423D50	00432DCC	WC1-fuzzy-low		58.06	50to90
src/cockpt.c	update_vid_disp	update_vid_disp	00414980	00447544	WC1-fuzzy-low		58.06	50to90
src/disk.c	WaitForStreamInputKey	LoopAudioStreamFnDEB0	0041DEB0	0043456E	WC1-callgraph-propagated		58.33	50to90
src/pilot.cpp	ClearNextTextInputCharacter	SetUiFn61D0	004261D0	00442421	WC1-fuzzy-followup		58.33	50to90
src/ship.c	your_internal_damage	your_internal_damage	0041F220	00413099	WC1-fuzzy-low		58.49	50to90
src/smart.c	maintain_formation	maintain_formation	004344E0	0040BD0E	WC1-fuzzy-low		59.09	50to90
src/brains.c	heat_seeking_missile_intelligence	heat_seeking_missile_intelligence	0040B430	00445E68	WC1-callgraph-propagated		59.17	50to90
src/cockpt.c	DrawCalculatingLabel	DrawCalculatingLabel	004150D0	0043A2CD	WC1-fuzzy-followup		59.18	50to90
src/screen.c	cleanup_objectives	ScanTbl0046c97aFnEFC0	0042EFC0	00421910	WC1-fuzzy-followup		59.32	50to90
src/brains.c	Mdrop_a_mine	Mdrop_a_mine	004063B0	00441837	WC1-fuzzy-followup		59.46	50to90
src/winmain.c	CheckLauncherAndConfig	CheckLauncherAndConfig	00401D10	00453C95	WC1-fuzzy-followup		59.78	50to90
src/ship.c	internal_damage	internal_damage	0041EE20	004128A7	WC1-fuzzy-followup		59.80	50to90
src/gr.c	Streamer_trigger	Streamer_trigger	004424D0	00424113	WC1-fuzzy-very-low		60.00	50to90
src/brains.c	Mthink	ShipAiState05	00406400	00433E8C	WC1-fuzzy-low		60.00	50to90
src/system.c	exit_squadron	exit_squadron	00427370	00437AB4	WC1-callgraph-propagated		60.00	50to90
src/cockpt.c	malf_sound	malf_sound	00414AE0	00439753	WC1-callgraph-propagated		60.00	50to90
src/screen.c	IsCommChoiceMenuOpen	IsCommChoiceMenuOpen	00430D80	004534FC	WC1-fuzzy-low		60.00	50to90
src/killbrd.c	RefreshRoomMenuLabel	RefreshRoomMenuLabel	0043F6F0	0045641B	WC1-callgraph-single-low		60.00	50to90
src/nav.c	DrawNavPlayerMarker	DrawNavPlayerMarker	0040D980	00450F1E	WC1-callgraph-propagated		60.27	50to90
src/gr.c	PrepareShapeRLEData	PrepareShapeRLEData	00440D50	00425BF6	WC1-fuzzy-very-low		60.39	50to90
src/geom.c	vector_length_in_dir	DoLocalFn8B60	00418B60	0040ACA5	WC1-fuzzy-low		60.53	50to90
src/cockpt.c	DrawFormattedText	DrawFormattedText	00413C40	00461D02	WC1-callgraph-propagated		60.87	50to90
src/nav.c	InflightComputer	BlitUiFnE480	0040E480	00451FAA	WC1-callgraph-propagated		60.93	50to90
src/gr.c	CaptureSpriteBackground	LoopLocalFn1450	00441450	00426769	WC1-callgraph-propagated		60.98	50to90
src/hudmsg.c	FadeViewportPaletteToColour	FadeViewportPaletteToColour	0042A700	00453820	WC1-fuzzy-very-low		60.99	50to90
src/mathutil.c	MinShort	MinShort	0041D0C0	0046F3D0	WC1-callgraph-propagated	WC1-review-module-mismatch	61.11	50to90
src/ship.c	fire_weapon	fire_weapon	00420C20	00415E2C	WC1-callgraph-propagated		61.16	50to90
src/cdrom.c	FreeFontWorkspace	FreeFontWorkspace	00403180	0042EE4F	WC1-fuzzy-low		61.29	50to90
src/logic.c	free_inflight_music	free_inflight_music	00424C80	00458806	WC1-fuzzy-followup		61.29	50to90
src/logic.c	normal_speed	normal_speed	00422220	00415625	WC1-fuzzy-low		61.54	50to90
src/killbrd.c	CheckHeapBlockSignature	CheckHeapBlockSignature	004408A0	004254C0	WC1-fuzzy-very-low		61.54	50to90
src/eventmgr.c	ReleaseInputEvent	ReleaseInputEvent	00435760	0042C04B	WC1-fuzzy-medium		61.54	50to90
src/brains.c	shape_loaded	shape_loaded	0040BEF0	0043A1EB	WC1-fuzzy-medium		61.54	50to90
src/cockpt.c	remove_nav_pointer	remove_nav_pointer	004168A0	00443E8C	WC1-fuzzy-very-low		61.54	50to90
src/brains.c	approve_xyz	place_ship_near_player_until_valid	0040C360	0044D81F	WC1-fuzzy-low		61.54	50to90
src/cockpt.c	DrawCockpitReadout	DrawCockpitReadout	00413FB0	004384AD	WC1-fuzzy-followup		61.64	50to90
src/music.c	gametrack	gametrack	0042EB60	00453085	WC1-fuzzy-followup		61.90	50to90
src/cockpt.c	ResetPilotHandAnimation	ResetPilotHandAnimation	004173F0	004601F1	WC1-callgraph-single-low		61.90	50to90
src/spc.c	new_view	DispatchTbl0059b9e0Fn17D0	004117D0	0041AE40	WC1-fuzzy-very-low		62.02	50to90
src/debug.cpp	DebugOverlayPrintf	DebugOverlayPrintf	0041CAB0	0045B0BB	WC1-callgraph-propagated		62.25	50to90
src/logic.c	set_special	set_special	00422D90	0042A664	WC1-fuzzy-followup		62.50	50to90
src/nav.c	DrawNavSquareOutline	DoLocalFnD640	0040D640	0043C570	WC1-fuzzy-low		62.50	50to90
src/music.c	DrawTargetRangeReadout	DrawTargetRangeReadout	0042DEA0	0043FF40	WC1-fuzzy-followup		62.50	50to90
src/logic.c	place_exhaust_on_ships	place_exhaust_on_ships	00421430	00416A87	WC1-callgraph-propagated		62.63	50to90
src/cockpt.c	flag_reached	flag_reached	00415530	0043AAFF	WC1-fuzzy-followup		62.75	50to90
src/brains.c	perform_maneuver	perform_maneuver	004075D0	004424E4	WC1-fuzzy-followup		62.80	50to90
